tsne1,tsne2,label
-3.9264996,-3.908204,drink
14.829533,33.609894,drink
14.280424,-5.9518433,drink
-13.286627,26.841011,drink
21.909782,15.694096,drink
-3.8834312,-3.7576914,drink
11.793125,10.600797,drink
-15.991469,1.746553,food
-0.8632193,15.434691,food
-18.794973,6.4234567,food
-0.884238,-0.9229437,food
-3.362044,31.00256,food
10.763473,23.545235,food
-19.289047,-23.841097,food
-10.026652,3.3230305,food
7.571417,-2.1230817,food
-5.467712,-32.354443,food
-24.676168,4.3057117,food
2.957675,12.657626,food
4.5695696,3.88813,food
11.153385,-25.91879,food
-26.455639,-12.107018,food
-11.215,-27.014763,food
-6.399625,-3.6343286,food
-27.360865,19.32403,food
-10.130619,2.2311912,food
-17.45137,-3.684806,food
5.628962,-2.158755,food
-22.781658,-11.851804,food
6.198978,12.691276,food
-23.06686,7.775203,food
-12.477621,2.551112,food
-20.628168,7.740499,food
-27.796137,-9.395711,food
-2.0735347,-2.4273424,food
20.556576,-25.917898,food
6.695034,0.36027128,food
30.340239,7.819868,food
13.856221,-34.415657,food
-11.518785,1.8023028,food
14.519845,-29.249935,food
3.8722153,7.117415,food
-12.373511,16.445663,food
1.8074512,-2.386642,food
5.1282516,-24.724827,food
-20.569042,-15.753079,food
-0.15737975,0.66290563,food
-27.586231,-9.39107,food
-21.366331,7.0389237,food
-26.39681,-4.232919,food
-30.795965,-3.914936,food
-12.677681,0.41080588,food
-3.3325577,-0.7978976,food
22.378748,-18.337296,food
24.573654,-4.3796887,food
-15.319105,-6.864094,food
15.914643,7.090738,food
-31.281805,-3.8539705,food
19.931677,-9.948135,food
-25.984884,14.223008,food
-26.913387,14.8195095,food
-26.74759,-6.0697346,food
9.7718115,7.6211,food
9.502981,7.4492207,food
0.2049845,-1.0435917,food
-19.268389,-15.706044,food
-16.49691,-10.510218,food
-16.685608,16.010849,food
-7.518298,21.542173,food
-16.931324,9.989044,food
-16.976929,5.7680426,food
6.4942145,14.802042,food
18.260553,17.955992,food
-10.097106,-10.346914,food
-2.4629416,1.1750132,food
2.1623764,15.396858,food
-0.11950931,16.264023,food
-9.571994,-27.169716,food
-5.5332503,-2.0282717,food
-18.94258,-7.193206,food
-30.994751,-0.18891115,food
7.9247456,1.6070827,food
-4.0917883,1.8379095,food
-19.474243,3.2019122,food
5.7115803,-17.907804,food
-9.290013,1.3227944,food
7.585507,-2.9844162,food
4.5668955,36.769146,food
-26.495817,-9.125707,food
7.7900863,0.34288612,food
10.641491,0.7398157,food
8.0138645,7.838874,food
-11.837084,28.53326,food
14.749368,-29.257181,food
-21.394768,7.0084434,food
32.509487,22.074062,food
-17.50283,3.5263717,food
11.983354,0.2870954,food
15.66778,8.294948,food
-7.4435444,-2.81894,food
9.655187,-21.247211,food
13.52519,2.7600605,food
-2.3019118,0.7544412,food
-20.972141,5.1422157,food
36.64368,19.21127,food
17.87749,-3.007503,food
33.38074,0.8891757,food
-22.490736,-1.1652262,food
-30.654037,-12.872761,food
5.942163,1.8786858,food
15.897171,20.961481,food
13.830855,-1.1211482,food
-10.249054,3.0302527,food
-9.275432,-5.396635,food
15.725499,4.199833,food
27.31215,6.434111,food
28.952887,17.804432,food
8.828992,12.331734,food
9.278218,-3.035561,food
-26.992748,-6.839295,food
34.6089,3.8746128,food
-2.8363733,1.4838551,food
17.550999,-28.507385,food
7.5217896,12.338662,food
-19.814041,3.4435601,food
5.0257816,9.861449,food
3.6746738,8.1259365,food
-17.870308,22.607256,food
9.890066,18.438148,food
25.439955,15.639596,food
-8.427793,-1.0426943,food
7.210894,-1.1463612,food
36.64368,19.21127,food
35.743755,-2.1000836,food
26.630354,6.7681127,food
34.6089,3.8746128,food
9.528398,-1.8241097,food
12.166924,0.18778843,food
30.653814,6.2571263,food
4.385733,3.2225008,food
-18.406578,4.72472,food
-30.925684,-12.641321,food
4.8520164,12.390263,food
2.5246794,30.760387,food
-17.293243,15.517061,food
29.939224,3.6624162,food
-10.2528925,13.105191,food
-5.9011602,2.0339642,food
-0.66776824,-0.5904915,food
-24.392082,10.936563,food
9.074879,9.598088,food
4.8447213,2.1198153,food
-8.6758175,0.286768,food
-21.864397,-27.121708,food
-15.795614,7.5734944,food
-1.4136761,3.9829679,food
22.41581,-22.449257,food
-17.080515,-16.84527,food
7.8033705,18.079178,food
1.3783013,8.672394,food
-12.283623,16.56469,food
-25.030682,5.2635984,food
5.346777,-0.57042164,food
-26.99401,16.59388,food
20.611923,6.4076896,food
-9.930303,4.3464785,food
5.1462727,5.8929524,food
11.013588,-2.1293564,food
-22.17284,-21.864525,food
-20.926193,18.18531,food
-25.897394,5.9158535,food
-26.977665,-10.208721,food
-8.268593,-15.4438715,food
7.64809,3.6971495,food
10.925825,5.318832,food
-23.801107,-24.166437,food
-12.851787,1.2072577,food
5.821154,7.1041603,food
-7.7443204,0.26018593,food
17.980803,1.1819737,food
-6.3047833,1.2022632,food
31.868765,-1.6632994,food
-19.421934,21.652403,food
-33.92857,-13.76685,food
-24.449883,-16.235428,food
20.22604,-3.2403383,food
-2.6186285,0.77809656,food
3.8428082,21.710127,food
-27.192242,11.724895,food
34.146694,8.879462,food
-27.181503,11.70421,food
14.440643,-22.313438,food
0.9430185,-28.782024,food
8.411677,0.95758504,food
-14.436889,-30.595495,food
-17.03887,13.743076,food
4.949546,-3.8664405,food
-14.069824,3.891684,food
-17.164719,4.49902,food
-15.171523,8.09096,food
3.7821724,8.25414,food
6.6071873,7.8222322,food
-0.9467365,-1.2553202,food
5.2870317,11.332315,food
-1.6953663,-2.9883773,food
-8.221411,-19.06719,food
-19.398375,8.497322,food
-3.533717,-1.5572698,food
8.251071,5.2125444,food
-15.599857,1.1386232,food
31.157604,8.242643,food
1.1553735,4.458192,food
2.1277282,20.83167,food
-10.965817,0.19148006,food
-11.670231,2.2106445,food
-7.9857454,-26.276253,food
6.533463,6.932424,food
-9.696333,35.041946,food
2.166548,12.828778,food
6.4358754,-1.7279716,food
9.902047,3.8996518,food
-27.349993,12.307362,food
15.462858,-3.3468573,food
-21.571947,8.475568,food
-5.2837205,-35.24441,food
12.480856,-30.165161,food
22.70939,-5.727285,food
30.254192,7.7833447,food
-17.128952,2.047425,food
4.569647,36.769917,food
10.409124,5.095517,food
35.26739,-5.113616,food
-11.923866,15.544419,food
-13.234489,17.497053,food
-14.700275,-1.9339074,food
15.219545,-26.586176,food
27.57502,-7.0214834,food
-8.102348,1.5352527,food
-15.296669,-30.594374,food
-24.723307,11.110455,food
6.5735636,-0.35301924,food
9.840249,7.365019,food
25.665548,-26.41297,food
-0.05267617,15.038062,food
-13.562064,14.743185,food
-27.230082,-12.953737,food
-16.173084,10.927204,food
1.0723648,0.871666,food
27.629044,4.716596,food
10.8864355,4.097527,food
-19.543663,8.493751,food
-5.3239617,1.8577117,food
9.636994,7.3858047,food
6.715846,21.093988,food
-13.2939625,4.4233036,food
-2.5883214,0.3083516,food
5.0070133,6.8794813,food
15.43712,-1.6157215,food
-13.870092,34.112938,food
-6.3121963,-0.65670043,food
32.509487,22.074062,food
24.657562,-20.260138,food
-12.040816,18.512554,food
7.2965727,-0.7523154,food
26.696873,7.5284033,food
11.285877,17.244242,food
2.742347,0.9040854,food
-19.310709,21.550379,food
25.665548,-26.41297,food
0.22163463,27.34796,food
-20.149055,13.021477,food
-31.696537,11.100205,food
-21.070614,1.6006621,food
15.1610775,13.268282,food
3.9920156,16.556967,food
5.5315046,5.124476,food
9.733109,2.7963881,food
0.87032056,6.830996,food
-4.874657,-0.55391663,food
29.0624,-18.972557,food
9.129613,3.7454104,food
8.993896,3.6463223,food
-5.7711163,1.203225,food
27.416302,6.1977367,food
-22.143318,-21.84742,food
-11.860105,-31.419668,food
5.663264,11.983468,food
-8.619604,-1.7012538,food
-2.485369,0.54896057,food
-13.103989,5.080647,food
-19.903275,6.9130683,food
28.487185,-4.478094,food
10.557025,3.1035879,food
9.39301,19.868872,food
-22.161816,-21.853737,food
6.725415,28.56772,food
-13.870092,34.112938,food
30.829948,8.10604,food
-23.400494,-14.375488,food
0.5098891,8.779516,food
-8.227621,4.9820275,food
-11.342243,20.269611,food
-9.416058,1.0384018,food
11.9193735,0.5164998,food
-24.687645,10.0819,food
-1.1169595,0.39348245,food
-11.952652,14.024201,food
23.8272,-7.938063,food
3.3896604,-0.79396755,food
-9.466173,12.685201,food
21.57414,-12.756289,food
-9.618955,0.1783921,food
12.875554,-3.3942401,food
7.644886,15.547019,food
24.744268,-20.37127,food
8.841767,5.075063,food
4.125508,9.925757,food
2.7266889,4.167911,food
23.106138,4.2163787,food
-9.497977,-33.528446,food
27.107927,-16.870527,food
10.993944,-1.0750387,food
-14.960914,-18.70159,food
6.183465,6.17199,food
-1.0916431,-5.000984,food
6.0671215,17.642635,food
-13.474029,-31.841717,food
-7.67838,-9.098916,food
-11.23385,-23.067505,food
6.701174,20.988106,food
-8.094046,-32.33932,food
-11.117262,0.11517281,food
-22.350803,-12.888194,food
6.454895,20.077633,food
0.7627707,9.078925,food
-14.762643,2.067292,food
-29.19701,-8.84645,food
6.6786666,5.4495254,food
-9.6800785,6.149861,food
-1.0414343,0.4877604,food
-21.283516,2.7943153,food
-19.372894,-26.163225,food
-30.683111,-0.022777965,food
-17.880426,8.662484,food
-16.024433,6.271999,food
-3.2440717,30.844624,food
-29.98884,-14.214859,food
9.486551,3.4885366,food
4.531198,5.0158873,food
14.586792,-29.263067,food
32.11293,-9.827253,food
12.096943,-1.2045189,food
-32.778572,-0.23325449,food
11.614905,9.00564,food
18.861088,27.008574,food
10.511364,-0.09519993,food
0.7233228,-1.1455424,food
-9.847574,-6.772724,food
11.0485115,-2.1403983,food
13.442425,-29.472105,food
-30.376783,-17.393564,food
-14.463286,3.0989592,food
-0.5478862,15.754535,food
-12.448024,21.490522,food
-1.388911,3.0303063,food
-22.12771,-24.207357,food
27.110384,-16.874315,food
-1.693055,0.13041767,food
-10.0474825,3.2483542,food
27.031115,-22.128138,food
-11.4691515,3.0727327,food
35.743755,-2.1000836,food
5.973369,31.763979,food
-8.139605,3.2644336,food
-4.983378,-26.812553,food
-13.520542,0.42072108,food
6.303867,6.2390313,food
-13.752683,-31.007423,food
8.487695,12.417667,food
-32.57151,-9.629884,food
-22.88812,7.4607587,food
-2.0476935,-0.65862274,food
-5.0893884,21.085768,food
-7.6956244,2.63471,food
-12.464203,0.43300822,food
4.415167,-0.78473353,food
14.573027,25.88072,food
-6.5810223,5.682931,food
-2.1690066,7.9266825,food
7.217385,-1.7695366,food
14.786523,22.816837,food
2.5473475,30.629759,food
-30.889668,-12.5654955,food
-26.33838,-12.170225,food
22.145948,-22.71421,food
5.9494977,0.3053769,food
9.045039,5.5241523,food
-11.067267,-8.407124,food
-28.03747,-4.3797193,food
-12.962273,-33.138325,food
19.400034,11.534005,food
-3.7620409,1.5502619,food
-17.496202,15.046297,food
13.418715,-29.47902,food
-16.962156,-15.152354,food
15.476041,-26.167841,food
31.796215,-12.942341,food
-24.566868,-21.163994,food
29.091442,-12.4087715,food
-10.477646,2.214928,food
15.232445,13.766281,food
-15.497109,-30.575657,food
2.646199,6.479285,food
-30.90141,-7.2747803,food
29.091442,-12.4087715,food
8.762534,-4.055624,food
23.848429,-2.4255364,food
-11.307327,1.9336126,food
8.290783,8.796297,food
17.47425,-14.244808,food
-26.906864,14.817081,food
-15.43369,4.466131,food
5.0336432,-17.861822,food
-30.844479,-7.241699,food
-33.403797,-6.846368,food
-18.686197,10.512917,food
0.988544,-28.81435,food
20.173258,-3.343255,food
15.006381,-25.740412,food
-30.882942,-0.12335285,food
-24.308334,-1.0829561,food
-17.100006,2.040507,food
2.8788836,0.63132846,food
-33.3965,-6.84016,food
-21.252134,-13.718203,food
-21.452541,2.7474716,food
-27.018496,-7.2219386,food
24.99435,-12.6491,food
5.340362,21.506947,food
-11.370938,3.8009868,food
21.747665,-22.537867,food
33.38074,0.8891757,food
18.034328,-32.01905,food
-10.908136,2.76567,food
-12.941895,-33.182602,food
-14.860735,14.440336,food
12.67654,18.014303,food
7.5310755,12.375954,food
20.4283,23.633848,food
-10.085297,22.652567,food
10.886835,5.3097844,food
-24.3965,6.917349,food
-12.124216,1.5560465,food
5.5637236,4.2141376,food
15.795043,-15.629738,food
-21.31513,2.8156402,food
13.979973,-0.9973756,food
8.369329,9.590632,food
-13.66885,6.2522573,food
-12.368421,-0.8174366,food
6.4216127,11.061618,food
4.854724,9.1402445,food
-13.582263,1.6850294,food
-14.340345,-7.074649,food
-4.105522,0.2458602,food
-12.646814,-14.926033,food
-23.256872,8.304718,food
21.342375,-3.1310606,food
2.5342255,-0.16201146,food
15.543705,-26.188505,food
4.820391,24.398178,food
-10.69016,7.0005,food
-15.278969,17.328497,food
4.5436306,12.5938835,food
-9.618697,5.047664,food
-26.735199,-9.97098,food
36.64368,19.21127,food
29.968727,3.8279436,food
32.228096,18.042181,food
-27.049088,-9.884643,food
-17.26962,-20.523441,food
-0.59730214,-27.859465,food
13.856363,-34.415394,food
-2.7837834,-0.8666951,food
-1.9560562,2.0208712,food
34.146694,8.879462,food
-20.184341,0.09860055,food
-17.794762,10.497974,food
5.5258684,-0.25115788,food
-6.263784,-24.406069,food
-24.680649,-14.509639,food
15.777402,25.655628,food
22.364141,-23.33174,food
10.393954,8.74188,food
-4.9963465,2.6095228,food
8.358343,4.1901584,food
-2.9452844,30.511684,food
15.445054,0.80717176,food
4.5668955,36.769146,food
-0.73565143,-1.5341113,food
-10.705407,-29.772419,food
-21.101477,18.159098,food
-16.665234,-17.508833,food
-10.939096,1.442261,food
8.314216,-3.3091693,food
4.4476814,23.243164,food
22.396662,-18.349878,food
-0.8194918,-2.5977087,food
4.890128,-0.9204903,food
-19.49573,-1.098528,food
4.7630424,8.563766,food
32.23006,18.049866,food
0.20785528,12.010042,food
-13.145653,19.48754,food
-16.27475,4.7917066,food
-28.66476,-11.060534,food
11.113477,-3.5332386,food
6.147896,-0.81185853,food
-20.228582,-21.799011,food
24.51765,-6.252535,food
24.033205,-14.41728,food
6.291706,2.6572447,food
12.087608,0.14073303,food
-30.853188,-12.644039,food
8.355597,3.2001624,food
-15.991702,5.450042,food
26.999355,7.1928954,food
2.6120949,3.386986,food
-12.551744,20.248741,food
32.11293,-9.827253,food
-16.111732,3.8982508,food
-8.378631,3.6161513,food
-7.1020675,-1.4268789,food
15.438459,-26.142023,food
-3.019679,9.607485,food
4.6716957,7.4437733,food
-9.534729,1.0278418,food
11.221821,6.6186748,food
-10.732465,-29.839632,food
-8.893058,-14.3034725,food
-6.4014773,-8.44893,food
-15.201003,20.750309,food
-16.338228,-15.899437,food
-16.727,8.243289,food
-15.819098,-22.329973,food
-5.8016334,35.795326,food
5.432675,18.368135,food
-25.57808,8.154821,food
8.703323,1.4133805,food
-19.167627,7.980396,food
-2.2760973,29.727282,food
10.858659,4.0650387,food
30.222975,8.510118,food
27.603016,7.7563977,food
-13.305846,7.102014,food
-21.853851,-27.145483,food
-8.884688,-26.045528,food
-30.479494,-17.411808,food
20.165094,10.378861,food
8.872511,3.5698237,food
-28.474993,-0.29867664,food
5.3307858,13.746858,food
-32.670006,-0.24901336,food
6.433123,-3.8194973,food
14.263172,2.6659548,food
-15.257877,-14.333387,food
16.913748,3.966035,food
12.146655,-1.2123224,food
8.140126,7.6865854,food
22.285616,-23.094505,food
-24.476427,9.596723,food
6.1517453,-25.458603,food
6.728007,21.202,food
2.7376287,3.2410636,food
-7.522782,-23.556135,food
-22.325415,0.25322306,food
5.5556226,3.506574,food
10.15048,5.6827526,food
-11.17224,16.622616,food
-15.816725,13.950457,food
-10.307868,-28.456135,food
-34.53465,-2.6299858,food
32.078465,3.56208,food
-11.381543,1.6519029,food
-0.93345606,-16.932405,food
12.055981,-2.220091,food
-19.11051,4.3615274,food
-19.543577,-17.865425,food
31.796215,-12.942341,food
-17.671608,17.663443,food
-27.482164,-3.001843,food
7.8970156,16.41585,food
-27.049698,-7.8972464,food
-15.499224,-30.587536,food
-2.5427418,2.2681253,food
-12.009258,-24.962355,food
3.073471,3.3635714,food
-1.7767624,27.826868,food
7.976118,7.733037,food
10.339695,9.100892,food
12.959867,-2.211509,food
-9.5143175,-0.05703687,food
-11.504163,1.0512711,food
-32.599174,-9.653887,food
5.0277796,3.7636492,food
3.9066257,21.774004,food
1.2041092,-5.1328964,food
-14.120803,6.714012,food
-10.1686735,0.735435,food
16.361874,9.324824,food
30.319008,7.7567616,food
3.5889335,23.225496,food
6.4224277,32.068848,food
-3.2770236,1.0010608,food
-2.995839,-33.401367,food
6.9675045,-0.12004058,food
-22.245975,4.5449734,food
15.299116,-4.231671,food
-11.183005,-0.70393765,food
-21.759033,4.186542,food
-6.1369085,2.987054,food
-26.611094,-1.8602544,food
22.882792,6.548068,food
15.512847,11.380039,food
7.410242,6.215948,food
12.102761,0.25750875,food
2.5001922,30.803978,food
-4.1684346,0.8948808,food
9.321571,0.9089595,food
-27.488417,-8.642944,food
29.0624,-18.972557,food
7.990273,4.911654,food
-10.612993,6.8677926,food
-5.313812,2.9414392,food
-0.5461016,-2.1950974,food
14.4375305,-4.722313,food
10.706465,2.974233,food
10.263489,-24.863443,food
28.936558,17.827482,food
-22.387703,4.578324,food
-19.719011,3.3826656,food
-20.647972,-14.450076,food
9.613849,-3.585086,food
-27.214724,11.651751,food
-28.071972,-4.402296,food
-17.198305,9.145659,food
8.224941,-25.997015,food
30.30154,7.8745337,food
-15.305333,15.363325,food
5.539695,10.24212,food
-23.768831,-24.18367,food
13.22668,3.8726575,food
-2.2442083,13.791885,food
32.623077,-16.887503,food
-3.3237338,30.94851,food
17.631351,-28.489262,food
10.297796,17.503199,food
9.045097,2.4908066,food
-9.117402,-13.001877,food
-13.002203,-0.67321146,food
-15.836148,-22.380663,food
2.4270163,3.1674504,food
-26.121822,4.2055106,food
7.3452306,4.0988746,food
11.510253,10.627282,food
27.100887,7.324148,food
5.356916,3.0280185,food
1.8877872,9.272686,food
20.370506,-8.983861,food
24.013819,-14.408644,food
8.399985,1.1568804,food
-14.1563635,15.218225,food
-4.9987497,-2.265804,food
6.820848,3.155153,food
22.382439,-18.34942,food
20.667515,-15.521123,food
10.4349,22.070074,food
-26.113287,-2.9187882,food
20.928505,13.725982,food
-3.7805827,2.4262772,food
7.242908,6.086434,food
-1.877917,5.0544105,food
-2.2710378,-3.3916411,food
24.595554,-4.3878884,food
27.40402,7.573252,food
-1.761985,0.10910639,food
1.4686886,14.316567,food
4.8788853,10.3588,food
-30.309381,-6.8341756,food
-31.461876,-3.8227797,food
27.554834,-2.2132068,food
9.620261,7.3519883,food
2.4834929,3.4485538,food
14.330812,1.9080698,food
-2.411967,-1.2247229,food
6.165881,5.2030053,food
-3.1488123,2.9680102,food
-13.365261,-6.2082376,food
-14.167341,3.8684614,food
27.031115,-22.128138,food
5.785884,-18.806547,food
30.583778,6.5172462,food
26.560076,12.054587,food
-11.037558,2.8402128,food
6.789202,5.2513437,food
32.509434,22.073978,food
-10.911673,4.466403,food
-6.442448,-0.73989993,food
-14.152265,1.9896961,food
-14.862476,-0.61374307,food
2.0713227,-6.3859015,food
9.578711,7.036272,food
-30.04111,-14.179865,food
-5.321011,1.13547,food
5.604491,31.462402,food
15.838526,-25.992973,food
29.172333,11.131545,food
-17.361155,-27.441492,food
-9.809283,3.2530744,food
8.914066,3.6695893,food
-1.2433066,0.5379807,food
-18.621056,18.178226,food
3.7982283,-0.60561544,food
2.0547245,-0.6884598,food
9.417142,7.665027,food
24.595009,-6.191409,food
-19.237875,8.539361,food
-17.742435,10.494581,food
8.653813,3.7601626,food
-20.38415,6.319215,food
25.372082,6.8496256,food
2.5979266,3.3488898,food
8.70901,-4.145245,food
-25.960182,-12.07455,food
-15.656323,-30.563637,food
-27.112417,-7.870414,food
13.56843,17.1442,food
15.167649,-2.3777995,food
-17.742071,-24.501144,food
-7.049507,3.1692991,food
-28.858295,-5.8129597,food
-0.2735848,-14.7209425,food
14.03955,-2.299044,food
28.766882,7.668229,food
10.878517,-4.3223314,food
4.5164137,0.7223991,food
-1.2762477,5.6225543,food
8.40867,1.0157981,food
9.793727,7.490288,food
24.95713,-12.640585,food
7.1501994,11.43414,food
17.59395,-28.472982,food
-7.3153033,-1.2941822,food
18.685013,8.426655,food
-8.281057,2.4156108,food
-24.62646,9.640624,food
-8.502704,-2.5966473,food
-2.9109747,11.200919,food
-13.060644,3.7543712,food
-18.081863,19.53199,food
-3.0577986,-9.971033,food
-8.478787,-29.751352,food
-30.123753,0.2157962,food
8.859774,3.1270728,food
-6.88743,3.7195797,food
18.861088,27.008574,food
8.978951,5.1225696,food
-12.424174,-0.8711218,food
-18.684874,6.398318,food
7.2774496,2.9111676,food
-5.2930684,-35.275307,food
-9.777345,2.1209292,food
-14.896781,1.4539008,food
-6.448486,-2.0567296,food
8.458643,-27.029882,food
-9.696333,35.041946,food
-5.4101706,-1.1462885,food
15.904291,3.1726246,food
-3.243648,-1.4101733,food
-18.279716,4.834149,food
0.5250235,13.837563,food
14.248579,1.8136257,food
-9.256754,1.2341573,food
-5.635024,0.13084891,food
-31.688532,11.097683,food
8.681328,2.272998,food
-10.476078,22.68226,food
4.128382,-25.86349,food
25.536116,3.9148822,food
-22.934982,-15.554139,food
-13.870092,34.112938,food
4.017606,-2.029207,food
6.7181697,18.696571,food
-3.8730206,-13.811083,food
-15.447974,-6.9665856,food
-9.423751,4.1265864,food
-16.487705,20.128733,food
14.9041,4.85036,food
-26.767849,9.516895,food
8.588542,6.2512035,food
-24.573307,9.648502,food
18.034328,-32.01905,food
-17.23111,4.4900055,food
-7.9288883,-2.8837538,food
26.164932,6.1523027,food
-13.508159,16.607119,food
-6.0539703,3.824463,food
-14.069968,0.022514215,food
9.611953,-26.231907,food
-3.8075657,-1.3705901,food
-2.5068033,1.9377851,food
-8.237304,2.48857,food
30.301561,7.8745284,food
-18.460955,18.090437,food
-2.6758242,-0.3547364,food
-27.284346,-0.8394436,food
25.665548,-26.41297,food
12.78786,-1.7343723,food
-1.4494406,-1.7872881,food
21.58125,-14.872061,food
-2.522594,29.938396,food
2.7670033,-0.16586559,food
-1.0580968,-2.597524,food
35.26739,-5.113616,food
-7.756431,-27.666737,food
18.479542,9.429448,food
-0.91556966,0.46491396,food
21.192087,-11.800986,food
-4.6377974,19.33149,food
8.145724,5.971452,food
8.989699,5.229787,food
2.640221,15.489184,food
6.0490017,-1.0176374,food
-1.8450978,27.838114,food
-11.295076,1.3930646,food
7.710313,2.5682135,food
8.337918,0.63061583,food
-11.579588,-0.7410565,food
10.65989,0.74403656,food
-21.898935,-27.130093,food
-28.254429,-1.9845117,food
6.56325,5.365025,food
22.16205,-22.75576,food
32.623077,-16.887503,food
-34.550983,-2.6323016,food
11.835544,8.505993,food
34.171432,8.858831,food
-10.790872,3.5184085,food
0.09718809,-1.826923,food
7.788119,10.926979,food
-11.370034,2.0029924,food
-1.4718869,-2.1678085,food
7.3311825,-25.587004,food
-0.51534945,-1.0802263,food
6.6739526,3.7241776,food
-8.578586,-0.7833029,food
-0.6489636,-6.79238,food
-1.6354582,-29.663506,food
25.663883,14.603409,food
28.952887,17.804432,food
-30.522646,-17.419233,food
-33.90751,-13.766942,food
6.6967006,4.7836027,food
12.510114,-30.095385,food
-23.341187,-0.5405947,food
13.327237,22.411175,food
8.917217,-2.922332,food
-23.191923,-2.3529193,food
7.1911855,1.389815,food
6.467484,20.1663,food
26.68145,7.5043697,food
4.021032,6.959693,food
10.219821,1.7413613,food
-5.8016334,35.795326,food
-2.2628605,7.812545,food
7.6339097,4.922405,food
9.695749,11.916016,food
28.502363,-4.4967,food
-19.894617,5.247565,food
25.387247,15.664859,food
-6.885098,-26.89843,food
24.674273,-6.1826916,food
6.1282277,31.87706,food
-16.264408,3.370667,food
-17.694944,8.211139,food
-4.1701455,-0.37285444,food
-13.377787,-32.020157,food
4.305377,15.494572,food
20.108765,-4.2733135,food
-24.365587,6.9044724,food
-0.9978024,1.6236018,food
13.383552,-0.49121755,food
-1.0477924,-0.85887486,food
-5.3135796,-35.392242,food
32.841213,5.607016,food
4.281689,-0.6854517,food
10.599706,3.0102022,food
-12.98388,2.0397472,food
36.64368,19.21127,food
24.7356,-20.364809,food
-0.31667382,31.82428,food
-13.9122305,4.9146514,food
-21.919525,5.6546865,food
0.24495536,1.2428868,food
-30.786839,-4.097683,food
-21.9648,-16.256783,food
-3.7430687,10.656913,food
30.301512,7.8745027,food
0.44448105,-0.8332025,food
-12.014093,18.387356,food
-33.457996,-6.8351207,food
9.350791,4.4478908,food
-10.57496,2.1644151,food
23.407677,-9.108199,food
-27.005045,-7.1120014,food
-20.30469,18.34379,food
33.38733,0.8889131,food
-11.851371,2.058844,food
0.74688536,1.8153615,food
-32.6062,-0.25451517,food
-5.468808,-16.03511,food
-16.1837,17.270021,food
11.638066,33.438095,food
-2.3589504,-2.8255446,food
-2.9792762,-10.939922,food
25.447903,15.740227,food
-12.968157,-8.607017,food
7.1326566,11.377581,food
9.544501,-27.264542,food
-22.493784,-1.156802,food
-7.949451,0.5205042,food
-8.402449,3.6406896,food
-25.8612,5.8835144,food
-0.3173608,31.811253,food
-16.924139,5.773271,food
7.672612,-3.0377443,food
-0.95951325,0.4899829,food
-24.626816,9.180229,food
18.47728,-7.3937817,food
32.623077,-16.887503,food
8.529123,1.0541109,food
-6.283924,-2.4973745,food
2.5108216,11.669788,food
-3.3714192,2.8608792,food
29.643581,7.787468,food
-17.080612,18.15829,food
-24.434689,-16.219463,food
-16.590195,16.162512,food
-12.918922,6.6413426,food
-8.28707,3.5460718,food
-16.720467,-9.138794,food
-10.44611,-0.5014646,food
5.0851183,-0.52281517,food
-12.107866,18.50185,food
-12.2509165,3.3736074,food
-12.9897585,14.148166,food
11.638066,33.438095,food
-5.2175994,-10.799566,food
8.394205,0.7753486,food
-5.988377,-14.665209,food
3.8975663,-2.0426838,food
-21.597605,6.775298,food
26.221214,8.115763,food
8.291791,5.240727,food
-0.076969676,11.498563,food
8.796839,5.6655455,food
-26.803888,-10.808272,food
9.099903,0.7767435,food
-1.4162271,-1.933698,food
-27.897982,-14.8443775,food
8.64172,-0.25274646,food
-13.385531,-7.908344,food
-5.3068414,-35.34545,food
-16.01591,-23.933578,food
13.415555,1.8144389,food
-21.217693,-0.5157768,food
-27.39919,-7.909539,food
6.3294425,6.487013,food
-10.864485,24.421635,food
-30.935917,-3.9046354,food
6.52349,7.7603984,food
-30.785597,-3.7411222,food
6.053001,5.5753813,food
-12.468011,21.514921,food
-24.916973,11.332742,food
3.904418,6.0618134,food
8.070868,7.7029185,food
-2.2700737,-10.129856,food
-32.549248,-9.618071,food
-2.0860758,29.504536,food
-20.660076,-20.387117,food
-0.09669551,11.062969,food
13.75664,1.6165025,food
6.953241,-0.1135055,food
-19.782282,5.158555,food
-17.68379,17.719227,food
31.868765,-1.6632994,food
9.591904,-1.8460791,food
11.132007,-2.20049,food
-0.33444586,1.5019114,food
27.86708,-7.593566,food
-27.220781,11.432294,food
-3.9706206,3.5639,food
7.2192783,-0.38990393,food
6.014267,13.452,food
8.735002,5.201047,food
14.157676,-2.2861538,food
4.2354283,4.055,inside
-7.2278824,-19.8303,inside
15.120674,-19.095284,inside
2.1599553,-4.923471,inside
-6.271985,-6.7187505,inside
19.049566,-15.420623,inside
2.323706,-12.059616,inside
3.9848723,-2.9419932,inside
2.3448818,-7.19762,inside
0.24747196,-10.830696,inside
-19.438501,-10.013851,inside
20.720774,-1.8390056,inside
-7.029553,-8.9778,inside
1.6023252,-7.998846,inside
-3.861806,-24.951622,inside
-10.334857,-18.1577,inside
-6.426141,-12.354257,inside
6.296197,-4.5331197,inside
0.46938074,18.339931,inside
16.266249,-2.4604943,inside
-7.4216547,27.62373,inside
-10.875514,14.307663,inside
